N,steps,residual
100,5030,0.000165411
100,5031,0.000165312
100,5032,0.000165244
100,5033,0.000165146
100,5034,0.000165077
100,5035,0.000164979
100,5036,0.00016491
100,5037,0.000164813
100,5038,0.000164744
100,5039,0.000164646
100,5040,0.000164577
100,5041,0.00016448
100,5042,0.000164411
100,5043,0.000164315
100,5044,0.000164245
100,5045,0.000164149
100,5046,0.000164079
100,5047,0.000163983
100,5048,0.000163913
100,5049,0.000163818
100,5050,0.000163747
100,5051,0.000163653
100,5052,0.000163582
100,5053,0.000163488
100,5054,0.000163417
100,5055,0.000163323
100,5056,0.000163251
100,5057,0.000163158
100,5058,0.000163086
100,5059,0.000162994
100,5060,0.000162922
100,5061,0.000162829
100,5062,0.000162757
100,5063,0.000162665
100,5064,0.000162592
100,5065,0.000162501
100,5066,0.000162428
100,5067,0.000162337
100,5068,0.000162264
100,5069,0.000162173
100,5070,0.0001621
100,5071,0.00016201
100,5072,0.000161936
100,5073,0.000161846
100,5074,0.000161772
100,5075,0.000161683
100,5076,0.000161609
100,5077,0.00016152
100,5078,0.000161446
100,5079,0.000161357
100,5080,0.000161282
100,5081,0.000161194
100,5082,0.000161119
100,5083,0.000161032
100,5084,0.000160957
100,5085,0.000160869
100,5086,0.000160794
100,5087,0.000160707
100,5088,0.000160631
100,5089,0.000160545
100,5090,0.000160469
100,5091,0.000160383
100,5092,0.000160307
100,5093,0.000160221
100,5094,0.000160145
100,5095,0.000160059
100,5096,0.000159983
100,5097,0.000159898
100,5098,0.000159821
100,5099,0.000159737
100,5100,0.00015966
100,5101,0.000159576
100,5102,0.000159498
100,5103,0.000159415
100,5104,0.000159337
100,5105,0.000159254
100,5106,0.000159176
100,5107,0.000159093
100,5108,0.000159015
100,5109,0.000158933
100,5110,0.000158854
100,5111,0.000158772
100,5112,0.000158694
100,5113,0.000158612
100,5114,0.000158533
100,5115,0.000158452
100,5116,0.000158373
100,5117,0.000158292
100,5118,0.000158213
100,5119,0.000158133
100,5120,0.000158053
100,5121,0.000157973
100,5122,0.000157893
100,5123,0.000157814
100,5124,0.000157734
100,5125,0.000157654
100,5126,0.000157574
100,5127,0.000157495
100,5128,0.000157415
100,5129,0.000157336
100,5130,0.000157256
100,5131,0.000157178
100,5132,0.000157097
100,5133,0.000157019
100,5134,0.000156938
100,5135,0.000156861
100,5136,0.000156779
100,5137,0.000156702
100,5138,0.000156621
100,5139,0.000156544
100,5140,0.000156462
100,5141,0.000156386
100,5142,0.000156304
100,5143,0.000156228
100,5144,0.000156146
100,5145,0.000156071
100,5146,0.000155988
100,5147,0.000155913
100,5148,0.000155831
100,5149,0.000155756
100,5150,0.000155673
100,5151,0.000155599
100,5152,0.000155516
100,5153,0.000155442
100,5154,0.000155358
100,5155,0.000155285
100,5156,0.000155201
100,5157,0.000155128
100,5158,0.000155044
100,5159,0.000154972
100,5160,0.000154888
100,5161,0.000154815
100,5162,0.000154731
100,5163,0.000154659
100,5164,0.000154575
100,5165,0.000154503
100,5166,0.000154418
100,5167,0.000154347
100,5168,0.000154262
100,5169,0.000154191
100,5170,0.000154106
100,5171,0.000154036
100,5172,0.00015395
100,5173,0.00015388
100,5174,0.000153795
100,5175,0.000153725
100,5176,0.000153639
100,5177,0.00015357
100,5178,0.000153484
100,5179,0.000153415
100,5180,0.000153329
100,5181,0.00015326
100,5182,0.000153174
100,5183,0.000153105
100,5184,0.000153019
100,5185,0.000152951
100,5186,0.000152864
100,5187,0.000152797
100,5188,0.000152709
100,5189,0.000152642
100,5190,0.000152555
100,5191,0.000152488
100,5192,0.000152401
100,5193,0.000152334
100,5194,0.000152247
100,5195,0.000152181
100,5196,0.000152093
100,5197,0.000152027
100,5198,0.000151939
100,5199,0.000151874
100,5200,0.000151785
100,5201,0.00015172
100,5202,0.000151632
100,5203,0.000151567
100,5204,0.000151479
100,5205,0.000151414
100,5206,0.000151327
100,5207,0.000151261
100,5208,0.000151174
100,5209,0.000151109
100,5210,0.000151022
100,5211,0.000150956
100,5212,0.000150869
100,5213,0.000150804
100,5214,0.000150717
100,5215,0.000150652
100,5216,0.000150565
100,5217,0.000150499
100,5218,0.000150414
100,5219,0.000150348
100,5220,0.000150262
100,5221,0.000150196
100,5222,0.00015011
100,5223,0.000150044
100,5224,0.000149959
100,5225,0.000149893
100,5226,0.000149808
100,5227,0.000149741
100,5228,0.000149657
100,5229,0.00014959
100,5230,0.000149506
100,5231,0.000149439
100,5232,0.000149355
100,5233,0.000149288
100,5234,0.000149204
100,5235,0.000149138
100,5236,0.000149054
100,5237,0.000148987
100,5238,0.000148904
100,5239,0.000148837
100,5240,0.000148754
100,5241,0.000148686
100,5242,0.000148604
100,5243,0.000148536
100,5244,0.000148454
100,5245,0.000148386
100,5246,0.000148304
100,5247,0.000148237
100,5248,0.000148154
100,5249,0.000148087
100,5250,0.000148005
100,5251,0.000147937
100,5252,0.000147856
100,5253,0.000147788
100,5254,0.000147707
100,5255,0.000147639
100,5256,0.000147558
100,5257,0.00014749
100,5258,0.000147409
100,5259,0.000147341
100,5260,0.00014726
100,5261,0.000147192
100,5262,0.000147112
100,5263,0.000147044
100,5264,0.000146963
100,5265,0.000146895
100,5266,0.000146815
100,5267,0.000146747
100,5268,0.000146667
100,5269,0.000146599
100,5270,0.000146519
100,5271,0.000146451
100,5272,0.000146371
100,5273,0.000146303
100,5274,0.000146224
100,5275,0.000146155
100,5276,0.000146077
100,5277,0.000146008
100,5278,0.000145929
100,5279,0.00014586
100,5280,0.000145782
100,5281,0.000145713
100,5282,0.000145635
100,5283,0.000145566
100,5284,0.000145489
100,5285,0.000145419
100,5286,0.000145342
100,5287,0.000145272
100,5288,0.000145196
100,5289,0.000145125
100,5290,0.000145049
100,5291,0.000144979
100,5292,0.000144903
100,5293,0.000144832
100,5294,0.000144757
100,5295,0.000144686
100,5296,0.000144611
100,5297,0.00014454
100,5298,0.000144466
100,5299,0.000144394
100,5300,0.00014432
100,5301,0.000144248
100,5302,0.000144175
100,5303,0.000144103
100,5304,0.000144029
100,5305,0.000143957
100,5306,0.000143884
100,5307,0.000143812
100,5308,0.000143739
100,5309,0.000143666
100,5310,0.000143594
100,5311,0.000143521
100,5312,0.00014345
100,5313,0.000143376
100,5314,0.000143305
100,5315,0.000143232
100,5316,0.000143161
100,5317,0.000143087
100,5318,0.000143016
100,5319,0.000142943
100,5320,0.000142872
100,5321,0.000142798
100,5322,0.000142728
100,5323,0.000142655
100,5324,0.000142584
100,5325,0.000142511
100,5326,0.000142441
100,5327,0.000142368
100,5328,0.000142297
100,5329,0.000142224
100,5330,0.000142154
100,5331,0.000142081
100,5332,0.00014201
100,5333,0.000141938
100,5334,0.000141867
100,5335,0.000141795
100,5336,0.000141724
100,5337,0.000141652
100,5338,0.000141582
100,5339,0.00014151
100,5340,0.000141439
100,5341,0.000141367
100,5342,0.000141296
100,5343,0.000141225
100,5344,0.000141154
100,5345,0.000141083
100,5346,0.000141012
100,5347,0.000140941
100,5348,0.000140869
100,5349,0.000140799
100,5350,0.000140728
100,5351,0.000140657
100,5352,0.000140586
100,5353,0.000140515
100,5354,0.000140444
100,5355,0.000140374
100,5356,0.000140302
100,5357,0.000140233
100,5358,0.000140161
100,5359,0.000140091
100,5360,0.00014002
100,5361,0.00013995
100,5362,0.000139879
100,5363,0.000139809
100,5364,0.000139738
100,5365,0.000139669
100,5366,0.000139597
100,5367,0.000139528
100,5368,0.000139456
100,5369,0.000139387
100,5370,0.000139315
100,5371,0.000139247
100,5372,0.000139175
100,5373,0.000139107
100,5374,0.000139035
100,5375,0.000138967
100,5376,0.000138895
100,5377,0.000138827
100,5378,0.000138755
100,5379,0.000138687
100,5380,0.000138615
100,5381,0.000138547
100,5382,0.000138475
100,5383,0.000138408
100,5384,0.000138335
100,5385,0.000138268
100,5386,0.000138196
100,5387,0.000138129
100,5388,0.000138057
100,5389,0.00013799
100,5390,0.000137917
100,5391,0.000137851
100,5392,0.000137778
100,5393,0.000137712
100,5394,0.00013764
100,5395,0.000137574
100,5396,0.000137501
100,5397,0.000137435
100,5398,0.000137362
100,5399,0.000137297
100,5400,0.000137224
100,5401,0.000137158
100,5402,0.000137085
100,5403,0.00013702
100,5404,0.000136947
100,5405,0.000136882
100,5406,0.000136809
100,5407,0.000136744
100,5408,0.000136671
100,5409,0.000136607
100,5410,0.000136533
100,5411,0.000136469
100,5412,0.000136396
100,5413,0.000136332
100,5414,0.000136258
100,5415,0.000136194
100,5416,0.000136121
100,5417,0.000136057
100,5418,0.000135984
100,5419,0.00013592
100,5420,0.000135847
100,5421,0.000135783
100,5422,0.00013571
100,5423,0.000135646
100,5424,0.000135573
100,5425,0.00013551
100,5426,0.000135436
100,5427,0.000135373
100,5428,0.000135299
100,5429,0.000135237
100,5430,0.000135163
100,5431,0.000135101
100,5432,0.000135027
100,5433,0.000134965
100,5434,0.000134891
100,5435,0.000134829
100,5436,0.000134755
100,5437,0.000134693
100,5438,0.000134619
100,5439,0.000134557
100,5440,0.000134483
100,5441,0.000134422
100,5442,0.000134347
100,5443,0.000134286
100,5444,0.000134212
100,5445,0.000134151
100,5446,0.000134077
100,5447,0.000134016
100,5448,0.000133941
100,5449,0.000133881
100,5450,0.000133806
100,5451,0.000133746
100,5452,0.000133672
100,5453,0.000133611
100,5454,0.000133537
100,5455,0.000133477
100,5456,0.000133402
100,5457,0.000133342
100,5458,0.000133268
100,5459,0.000133208
100,5460,0.000133133
100,5461,0.000133074
100,5462,0.000132999
100,5463,0.00013294
100,5464,0.000132865
100,5465,0.000132806
100,5466,0.000132731
100,5467,0.000132672
100,5468,0.000132597
100,5469,0.000132538
100,5470,0.000132463
100,5471,0.000132405
100,5472,0.00013233
100,5473,0.000132271
100,5474,0.000132196
100,5475,0.000132138
100,5476,0.000132063
100,5477,0.000132005
100,5478,0.00013193
100,5479,0.000131872
100,5480,0.000131797
100,5481,0.000131739
100,5482,0.000131664
100,5483,0.000131607
100,5484,0.000131531
100,5485,0.000131474
100,5486,0.000131398
100,5487,0.000131341
100,5488,0.000131266
100,5489,0.000131209
100,5490,0.000131134
100,5491,0.000131077
100,5492,0.000131001
100,5493,0.000130945
100,5494,0.000130869
100,5495,0.000130813
100,5496,0.000130737
100,5497,0.000130681
100,5498,0.000130605
100,5499,0.000130549
100,5500,0.000130474
100,5501,0.000130418
100,5502,0.000130342
100,5503,0.000130287
100,5504,0.000130211
100,5505,0.000130155
100,5506,0.000130079
100,5507,0.000130024
100,5508,0.000129948
100,5509,0.000129893
100,5510,0.000129817
100,5511,0.000129762
100,5512,0.000129686
100,5513,0.000129632
100,5514,0.000129555
100,5515,0.000129501
100,5516,0.000129425
100,5517,0.00012937
100,5518,0.000129294
100,5519,0.00012924
100,5520,0.000129164
100,5521,0.00012911
100,5522,0.000129034
100,5523,0.00012898
100,5524,0.000128903
100,5525,0.00012885
100,5526,0.000128773
100,5527,0.00012872
100,5528,0.000128644
100,5529,0.00012859
100,5530,0.000128514
100,5531,0.000128461
100,5532,0.000128384
100,5533,0.000128331
100,5534,0.000128255
100,5535,0.000128202
100,5536,0.000128125
100,5537,0.000128073
100,5538,0.000127996
100,5539,0.000127944
100,5540,0.000127867
100,5541,0.000127815
100,5542,0.000127738
100,5543,0.000127686
100,5544,0.000127609
100,5545,0.000127557
100,5546,0.000127481
100,5547,0.000127429
100,5548,0.000127352
100,5549,0.0001273
100,5550,0.000127223
100,5551,0.000127172
100,5552,0.000127095
100,5553,0.000127044
100,5554,0.000126967
100,5555,0.000126916
100,5556,0.000126839
100,5557,0.000126788
100,5558,0.000126711
100,5559,0.00012666
100,5560,0.000126583
100,5561,0.000126533
100,5562,0.000126455
100,5563,0.000126405
100,5564,0.000126328
100,5565,0.000126278
100,5566,0.000126201
100,5567,0.00012615
100,5568,0.000126073
100,5569,0.000126023
100,5570,0.000125946
100,5571,0.000125896
100,5572,0.000125819
100,5573,0.000125769
100,5574,0.000125692
100,5575,0.000125643
100,5576,0.000125565
100,5577,0.000125516
100,5578,0.000125439
100,5579,0.00012539
100,5580,0.000125312
100,5581,0.000125263
100,5582,0.000125186
100,5583,0.000125137
100,5584,0.000125059
100,5585,0.000125011
100,5586,0.000124933
100,5587,0.000124885
100,5588,0.000124807
100,5589,0.000124759
100,5590,0.000124681
100,5591,0.000124633
100,5592,0.000124556
100,5593,0.000124508
100,5594,0.00012443
100,5595,0.000124382
100,5596,0.000124304
100,5597,0.000124257
100,5598,0.000124179
100,5599,0.000124132
100,5600,0.000124054
100,5601,0.000124007
100,5602,0.000123929
100,5603,0.000123882
100,5604,0.000123804
100,5605,0.000123757
100,5606,0.000123679
100,5607,0.000123632
100,5608,0.000123554
100,5609,0.000123507
100,5610,0.000123429
100,5611,0.000123383
100,5612,0.000123305
100,5613,0.000123258
100,5614,0.00012318
100,5615,0.000123134
100,5616,0.000123056
100,5617,0.00012301
100,5618,0.000122932
100,5619,0.000122886
100,5620,0.000122808
100,5621,0.000122762
100,5622,0.000122684
100,5623,0.000122639
100,5624,0.00012256
100,5625,0.000122515
100,5626,0.000122437
100,5627,0.000122391
100,5628,0.000122313
100,5629,0.000122268
100,5630,0.00012219
100,5631,0.000122145
100,5632,0.000122067
100,5633,0.000122022
100,5634,0.000121943
100,5635,0.000121899
100,5636,0.00012182
100,5637,0.000121776
100,5638,0.000121697
100,5639,0.000121653
100,5640,0.000121575
100,5641,0.000121531
100,5642,0.000121452
100,5643,0.000121408
100,5644,0.00012133
100,5645,0.000121286
100,5646,0.000121207
100,5647,0.000121163
100,5648,0.000121085
100,5649,0.000121041
100,5650,0.000120963
100,5651,0.000120919
100,5652,0.000120841
100,5653,0.000120797
100,5654,0.000120719
100,5655,0.000120676
100,5656,0.000120597
100,5657,0.000120554
100,5658,0.000120475
100,5659,0.000120432
100,5660,0.000120354
100,5661,0.000120311
100,5662,0.000120232
100,5663,0.00012019
100,5664,0.000120111
100,5665,0.000120069
100,5666,0.00011999
100,5667,0.000119948
100,5668,0.000119869
100,5669,0.000119827
100,5670,0.000119748
100,5671,0.000119706
100,5672,0.000119627
100,5673,0.000119585
100,5674,0.000119506
100,5675,0.000119465
100,5676,0.000119386
100,5677,0.000119344
100,5678,0.000119265
100,5679,0.000119224
100,5680,0.000119145
100,5681,0.000119104
100,5682,0.000119025
100,5683,0.000118984
100,5684,0.000118905
100,5685,0.000118864
100,5686,0.000118785
100,5687,0.000118744
100,5688,0.000118665
100,5689,0.000118624
100,5690,0.000118545
100,5691,0.000118505
100,5692,0.000118425
100,5693,0.000118385
100,5694,0.000118306
100,5695,0.000118266
100,5696,0.000118187
100,5697,0.000118147
100,5698,0.000118067
100,5699,0.000118027
100,5700,0.000117948
100,5701,0.000117908
100,5702,0.000117829
100,5703,0.00011779
100,5704,0.00011771
100,5705,0.000117671
100,5706,0.000117592
100,5707,0.000117552
100,5708,0.000117473
100,5709,0.000117434
100,5710,0.000117354
100,5711,0.000117315
100,5712,0.000117236
100,5713,0.000117197
100,5714,0.000117118
100,5715,0.000117079
100,5716,0.000117
100,5717,0.000116961
100,5718,0.000116881
100,5719,0.000116843
100,5720,0.000116764
100,5721,0.000116725
100,5722,0.000116646
100,5723,0.000116607
100,5724,0.000116528
100,5725,0.00011649
100,5726,0.00011641
100,5727,0.000116372
100,5728,0.000116293
100,5729,0.000116255
100,5730,0.000116176
100,5731,0.000116138
100,5732,0.000116058
100,5733,0.000116021
100,5734,0.000115941
100,5735,0.000115904
100,5736,0.000115824
100,5737,0.000115787
100,5738,0.000115707
100,5739,0.00011567
100,5740,0.000115591
100,5741,0.000115554
100,5742,0.000115474
100,5743,0.000115437
100,5744,0.000115358
100,5745,0.000115321
100,5746,0.000115241
100,5747,0.000115205
100,5748,0.000115125
100,5749,0.000115088
100,5750,0.000115009
100,5751,0.000114972
100,5752,0.000114893
100,5753,0.000114856
100,5754,0.000114777
100,5755,0.000114741
100,5756,0.000114661
100,5757,0.000114625
100,5758,0.000114545
100,5759,0.000114509
100,5760,0.00011443
100,5761,0.000114394
100,5762,0.000114314
100,5763,0.000114279
100,5764,0.000114199
100,5765,0.000114163
100,5766,0.000114084
100,5767,0.000114048
100,5768,0.000113968
100,5769,0.000113933
100,5770,0.000113853
100,5771,0.000113818
100,5772,0.000113739
100,5773,0.000113704
100,5774,0.000113624
100,5775,0.000113589
100,5776,0.000113509
100,5777,0.000113474
100,5778,0.000113395
100,5779,0.00011336
100,5780,0.00011328
100,5781,0.000113246
100,5782,0.000113166
100,5783,0.000113132
100,5784,0.000113052
100,5785,0.000113017
100,5786,0.000112938
100,5787,0.000112903
100,5788,0.000112824
100,5789,0.00011279
100,5790,0.00011271
100,5791,0.000112676
100,5792,0.000112596
100,5793,0.000112562
100,5794,0.000112482
100,5795,0.000112449
100,5796,0.000112369
100,5797,0.000112335
100,5798,0.000112255
100,5799,0.000112222
100,5800,0.000112142
100,5801,0.000112109
100,5802,0.000112029
100,5803,0.000111996
100,5804,0.000111916
100,5805,0.000111883
100,5806,0.000111803
100,5807,0.00011177
100,5808,0.00011169
100,5809,0.000111657
100,5810,0.000111577
100,5811,0.000111545
100,5812,0.000111465
100,5813,0.000111432
100,5814,0.000111352
100,5815,0.00011132
100,5816,0.00011124
100,5817,0.000111208
100,5818,0.000111128
100,5819,0.000111096
100,5820,0.000111016
100,5821,0.000110984
100,5822,0.000110904
100,5823,0.000110872
100,5824,0.000110792
100,5825,0.00011076
100,5826,0.00011068
100,5827,0.000110648
100,5828,0.000110568
100,5829,0.000110537
100,5830,0.000110457
100,5831,0.000110425
100,5832,0.000110345
100,5833,0.000110314
100,5834,0.000110234
100,5835,0.000110203
100,5836,0.000110122
100,5837,0.000110091
100,5838,0.000110011
100,5839,0.00010998
100,5840,0.0001099
100,5841,0.00010987
100,5842,0.000109789
100,5843,0.000109759
100,5844,0.000109679
100,5845,0.000109648
100,5846,0.000109568
100,5847,0.000109537
100,5848,0.000109457
100,5849,0.000109427
100,5850,0.000109347
100,5851,0.000109317
100,5852,0.000109236
100,5853,0.000109206
100,5854,0.000109126
100,5855,0.000109096
100,5856,0.000109016
100,5857,0.000108986
100,5858,0.000108906
100,5859,0.000108876
100,5860,0.000108796
100,5861,0.000108767
100,5862,0.000108686
100,5863,0.000108657
100,5864,0.000108577
100,5865,0.000108547
100,5866,0.000108467
100,5867,0.000108438
100,5868,0.000108358
100,5869,0.000108329
100,5870,0.000108248
100,5871,0.000108219
100,5872,0.000108139
100,5873,0.00010811
100,5874,0.00010803
100,5875,0.000108001
100,5876,0.000107921
100,5877,0.000107892
100,5878,0.000107812
100,5879,0.000107783
100,5880,0.000107703
100,5881,0.000107675
100,5882,0.000107594
100,5883,0.000107566
100,5884,0.000107486
100,5885,0.000107458
100,5886,0.000107377
100,5887,0.000107349
100,5888,0.000107269
100,5889,0.000107241
100,5890,0.000107161
100,5891,0.000107133
100,5892,0.000107053
100,5893,0.000107025
100,5894,0.000106945
100,5895,0.000106917
100,5896,0.000106837
100,5897,0.000106809
100,5898,0.000106729
100,5899,0.000106701
100,5900,0.000106621
100,5901,0.000106594
100,5902,0.000106513
100,5903,0.000106486
100,5904,0.000106406
100,5905,0.000106379
100,5906,0.000106299
100,5907,0.000106272
100,5908,0.000106191
100,5909,0.000106164
100,5910,0.000106084
100,5911,0.000106057
100,5912,0.000105977
100,5913,0.00010595
100,5914,0.00010587
100,5915,0.000105843
100,5916,0.000105763
100,5917,0.000105737
100,5918,0.000105656
100,5919,0.00010563
100,5920,0.00010555
100,5921,0.000105524
100,5922,0.000105443
100,5923,0.000105417
100,5924,0.000105337
100,5925,0.000105311
100,5926,0.000105231
100,5927,0.000105205
100,5928,0.000105124
100,5929,0.000105099
100,5930,0.000105018
100,5931,0.000104993
100,5932,0.000104912
100,5933,0.000104887
100,5934,0.000104806
100,5935,0.000104781
100,5936,0.000104701
100,5937,0.000104675
100,5938,0.000104595
100,5939,0.00010457
100,5940,0.000104489
100,5941,0.000104464
100,5942,0.000104384
100,5943,0.000104359
100,5944,0.000104278
100,5945,0.000104254
100,5946,0.000104173
100,5947,0.000104148
100,5948,0.000104068
100,5949,0.000104043
100,5950,0.000103963
100,5951,0.000103938
100,5952,0.000103858
100,5953,0.000103834
100,5954,0.000103753
100,5955,0.000103729
100,5956,0.000103649
100,5957,0.000103624
100,5958,0.000103544
100,5959,0.00010352
100,5960,0.000103439
100,5961,0.000103415
100,5962,0.000103335
100,5963,0.000103311
100,5964,0.000103231
100,5965,0.000103207
100,5966,0.000103127
100,5967,0.000103103
100,5968,0.000103022
100,5969,0.000102999
100,5970,0.000102918
100,5971,0.000102895
100,5972,0.000102815
100,5973,0.000102791
100,5974,0.000102711
100,5975,0.000102687
100,5976,0.000102607
100,5977,0.000102584
100,5978,0.000102504
100,5979,0.00010248
100,5980,0.0001024
100,5981,0.000102377
100,5982,0.000102297
100,5983,0.000102274
100,5984,0.000102193
100,5985,0.000102171
100,5986,0.00010209
100,5987,0.000102067
100,5988,0.000101987
100,5989,0.000101965
100,5990,0.000101884
100,5991,0.000101862
100,5992,0.000101782
100,5993,0.000101759
100,5994,0.000101679
100,5995,0.000101656
100,5996,0.000101576
100,5997,0.000101554
100,5998,0.000101474
100,5999,0.000101451
100,6000,0.000101371
100,6001,0.000101349
100,6002,0.000101269
100,6003,0.000101247
100,6004,0.000101167
100,6005,0.000101145
100,6006,0.000101065
100,6007,0.000101043
100,6008,0.000100963
100,6009,0.000100941
100,6010,0.000100861
100,6011,0.000100839
100,6012,0.000100759
100,6013,0.000100737
100,6014,0.000100658
100,6015,0.000100636
100,6016,0.000100556
100,6017,0.000100534
100,6018,0.000100455
100,6019,0.000100433
100,6020,0.000100354
100,6021,0.000100331
100,6022,0.000100253
100,6023,0.00010023
100,6024,0.000100152
100,6025,0.000100129
100,6026,0.000100051
100,6027,0.000100028
100,6028,9.99499e-05
100,6029,9.99272e-05
100,6030,9.98492e-05
100,6031,9.98264e-05
100,6032,9.97487e-05
100,6033,9.97257e-05
100,6034,9.96482e-05
100,6035,9.96251e-05
100,6036,9.95478e-05
100,6037,9.95247e-05
100,6038,9.94475e-05
100,6039,9.94243e-05
100,6040,9.93473e-05
100,6041,9.9324e-05
100,6042,9.92472e-05
100,6043,9.92238e-05
100,6044,9.91473e-05
100,6045,9.91237e-05
100,6046,9.90474e-05
100,6047,9.90237e-05
100,6048,9.89476e-05
100,6049,9.89238e-05
100,6050,9.88479e-05
100,6051,9.88241e-05
100,6052,9.87483e-05
100,6053,9.87244e-05
100,6054,9.86489e-05
100,6055,9.86248e-05
100,6056,9.85495e-05
100,6057,9.85253e-05
100,6058,9.84502e-05
100,6059,9.84259e-05
100,6060,9.8351e-05
100,6061,9.83267e-05
100,6062,9.82519e-05
100,6063,9.82275e-05
100,6064,9.81529e-05
100,6065,9.81284e-05
100,6066,9.80541e-05
100,6067,9.80294e-05
100,6068,9.79553e-05
100,6069,9.79305e-05
100,6070,9.78566e-05
100,6071,9.78317e-05
100,6072,9.7758e-05
100,6073,9.77331e-05
100,6074,9.76595e-05
100,6075,9.76345e-05
100,6076,9.75611e-05
100,6077,9.7536e-05
100,6078,9.74629e-05
100,6079,9.74376e-05
100,6080,9.73647e-05
100,6081,9.73393e-05
100,6082,9.72666e-05
100,6083,9.72411e-05
100,6084,9.71686e-05
100,6085,9.7143e-05
100,6086,9.70707e-05
100,6087,9.70451e-05
100,6088,9.69729e-05
100,6089,9.69472e-05
100,6090,9.68752e-05
100,6091,9.68494e-05
100,6092,9.67776e-05
100,6093,9.67517e-05
100,6094,9.66801e-05
100,6095,9.66541e-05
100,6096,9.65827e-05
100,6097,9.65566e-05
100,6098,9.64854e-05
100,6099,9.64592e-05
100,6100,9.63882e-05
100,6101,9.63619e-05
100,6102,9.62911e-05
100,6103,9.62647e-05
100,6104,9.61941e-05
100,6105,9.61676e-05
100,6106,9.60971e-05
100,6107,9.60706e-05
100,6108,9.60003e-05
100,6109,9.59737e-05
100,6110,9.59036e-05
100,6111,9.58768e-05
100,6112,9.5807e-05
100,6113,9.57801e-05
100,6114,9.57105e-05
100,6115,9.56835e-05
100,6116,9.5614e-05
100,6117,9.5587e-05
100,6118,9.55177e-05
100,6119,9.54906e-05
100,6120,9.54215e-05
100,6121,9.53942e-05
100,6122,9.53253e-05
100,6123,9.5298e-05
100,6124,9.52293e-05
100,6125,9.52019e-05
100,6126,9.51333e-05
100,6127,9.51058e-05
100,6128,9.50375e-05
100,6129,9.50099e-05
100,6130,9.49417e-05
100,6131,9.49141e-05
100,6132,9.48461e-05
100,6133,9.48183e-05
100,6134,9.47505e-05
100,6135,9.47227e-05
100,6136,9.46551e-05
100,6137,9.46271e-05
100,6138,9.45597e-05
100,6139,9.45317e-05
100,6140,9.44644e-05
100,6141,9.44363e-05
100,6142,9.43692e-05
100,6143,9.4341e-05
100,6144,9.42742e-05
100,6145,9.42459e-05
100,6146,9.41792e-05
100,6147,9.41508e-05
100,6148,9.40843e-05
100,6149,9.40558e-05
100,6150,9.39895e-05
100,6151,9.39609e-05
100,6152,9.38948e-05
100,6153,9.38662e-05
100,6154,9.38002e-05
100,6155,9.37715e-05
100,6156,9.37057e-05
100,6157,9.36769e-05
100,6158,9.36113e-05
100,6159,9.35824e-05
100,6160,9.35169e-05
100,6161,9.3488e-05
100,6162,9.34227e-05
100,6163,9.33937e-05
100,6164,9.33286e-05
100,6165,9.32995e-05
100,6166,9.32346e-05
100,6167,9.32053e-05
100,6168,9.31406e-05
100,6169,9.31113e-05
100,6170,9.30468e-05
100,6171,9.30174e-05
100,6172,9.2953e-05
100,6173,9.29236e-05
100,6174,9.28594e-05
100,6175,9.28298e-05
100,6176,9.27658e-05
100,6177,9.27362e-05
100,6178,9.26723e-05
100,6179,9.26426e-05
100,6180,9.25789e-05
100,6181,9.25492e-05
100,6182,9.24857e-05
100,6183,9.24558e-05
100,6184,9.23925e-05
100,6185,9.23625e-05
100,6186,9.22994e-05
100,6187,9.22694e-05
100,6188,9.22064e-05
100,6189,9.21763e-05
100,6190,9.21135e-05
100,6191,9.20833e-05
100,6192,9.20207e-05
100,6193,9.19904e-05
100,6194,9.19279e-05
100,6195,9.18976e-05
100,6196,9.18353e-05
100,6197,9.18049e-05
100,6198,9.17428e-05
100,6199,9.17123e-05
100,6200,9.16503e-05
100,6201,9.16198e-05
100,6202,9.1558e-05
100,6203,9.15273e-05
100,6204,9.14657e-05
100,6205,9.1435e-05
100,6206,9.13736e-05
100,6207,9.13428e-05
100,6208,9.12815e-05
100,6209,9.12506e-05
100,6210,9.11895e-05
100,6211,9.11586e-05
100,6212,9.10976e-05
100,6213,9.10666e-05
100,6214,9.10059e-05
100,6215,9.09747e-05
100,6216,9.09142e-05
100,6217,9.0883e-05
100,6218,9.08225e-05
100,6219,9.07913e-05
100,6220,9.0731e-05
100,6221,9.06997e-05
100,6222,9.06396e-05
100,6223,9.06082e-05
100,6224,9.05483e-05
100,6225,9.05168e-05
100,6226,9.0457e-05
100,6227,9.04255e-05
100,6228,9.03659e-05
100,6229,9.03342e-05
100,6230,9.02748e-05
100,6231,9.02431e-05
100,6232,9.01839e-05
100,6233,9.01521e-05
100,6234,9.0093e-05
100,6235,9.00611e-05
100,6236,9.00022e-05
100,6237,8.99703e-05
100,6238,8.99115e-05
100,6239,8.98795e-05
100,6240,8.98209e-05
100,6241,8.97888e-05
100,6242,8.97304e-05
100,6243,8.96983e-05
100,6244,8.964e-05
100,6245,8.96078e-05
100,6246,8.95497e-05
100,6247,8.95174e-05
100,6248,8.94594e-05
100,6249,8.94271e-05
100,6250,8.93693e-05
100,6251,8.93369e-05
100,6252,8.92792e-05
100,6253,8.92467e-05
100,6254,8.91893e-05
100,6255,8.91567e-05
100,6256,8.90994e-05
100,6257,8.90668e-05
100,6258,8.90096e-05
100,6259,8.89769e-05
